Admit,Gender,Dept A,Dept B,Dept C,Dept D,Dept E,Dept F,Admit A,Admit B,Admit C,Admit D,Admit E,Admit F,Admit_Rate
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
0,0,0,0,0,0,1,0,0,0,0,0,0.251712329,0,0.2517
1,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
1,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
1,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
1,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
1,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
1,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
1,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
1,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
1,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
1,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
1,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
1,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
1,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
1,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
1,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
1,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
1,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
1,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
1,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
1,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
1,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
1,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
0,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
0,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
0,1,0,0,0,0,0,1,0,0,0,0,0,0.06442577,0.0644
